File Name,File Id,Class Name,Method Name,Method Id,StartLine,EndLine,Cyclometric Density,Decision Density,Essential Density,Branch Count,Condition Count,Cyclometric Complexity,Decision Count,Essential Complexity,LOC,Total Operands,Total Operators,Unique Operands Count,Unique Operators Count,Halstead Difficulty,Halstead Length,Halstead Level,Halstead Programming Effort,Halstead Programming Time,Halstead Volume,Maintenance Severity,Formal Parameters,Call Pair Length,Defected?(false/true)
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,202,12539,12955,3,1.5,0.0,2,3,2.6666666666666665,2,1,8,10,10,8,8,5.0,20,0.2,1.2041199826559248,0.06689555459199582,0.24082399653118497,0.3333333333333333,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,203,12539,12955,1,0.0,0.0,0,0,4.0,0,1,4,1,1,1,1,0.5,2,2.0,0.3010299956639812,0.016723888647998956,0.6020599913279624,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isPrimitiveType,204,12539,12955,1,0.0,0.0,0,0,4.0,0,1,4,1,1,1,1,0.5,2,2.0,0.3010299956639812,0.016723888647998956,0.6020599913279624,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,cleanEntries,205,12539,12955,6,2.0,0.0,3,6,2.5,3,1,15,8,12,8,8,4.0,20,0.25,1.2041199826559248,0.06689555459199582,0.3010299956639812,0.16666666666666666,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,reconstructOperators,206,12539,12955,37,1.5,0.19444444444444445,33,24,3.6486486486486487,16,8,135,160,163,38,26,54.736842105263165,323,0.018269230769230767,1.8061799739838869,0.10034333188799371,0.03299751875547485,0.21621621621621623,1,3,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,getBracketPair,207,12539,12955,35,3.8,0.0,10,38,1.3428571428571427,10,1,47,82,96,17,19,45.82352941176471,178,0.021822849807445442,1.5563025007672873,0.08646125004262707,0.033962955729196255,0.02857142857142857,2,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,559,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,560,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,563,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,564,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,setup,608,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,695,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,725,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,reconstructOperators,726,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,727,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,728,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isPrimitiveType,729,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,getBracketPair,733,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,734,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,735,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,736,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,761,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,764,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,840,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,reconstructOperators,841,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,cleanEntries,842,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,902,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,listToArray,910,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,913,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,918,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,delims,966,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,968,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,keywords_notypes,972,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,tokens,977,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,1139,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,1140,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,1142,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,1143,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,setup,1186,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,1271,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1299,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,reconstructOperators,1300,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,1301,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,1302,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isPrimitiveType,1303,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,getBracketPair,1306,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,1307,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,1308,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,1309,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1334,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1336,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1410,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,reconstructOperators,1411,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,cleanEntries,1412,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1469,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,listToArray,1477,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1480,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1484,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,1532,12539,12955,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,setup,449,17091,17507,5,1.0,0.0,4,4,3.8,4,1,19,9,6,6,4,3.0,15,0.3333333333333333,1.0,0.05555555555555555,0.3333333333333333,0.2,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,450,17091,17507,32,2.5217391304347827,0.12903225806451613,23,58,3.75,23,5,120,114,119,26,21,46.03846153846153,233,0.021720969089390144,1.6720978579357175,0.0928943254408732,0.036319585886657194,0.15625,3,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,split,451,17091,17507,3,1.0,0.0,2,2,6.0,2,1,18,7,7,7,4,2.0,14,0.5,1.0413926851582251,0.05785514917545695,0.5206963425791126,0.3333333333333333,3,2,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,listToArray,452,17091,17507,2,2.0,0.0,1,2,5.0,1,1,10,9,8,5,6,5.3999999999999995,17,0.1851851851851852,1.0413926851582251,0.05785514917545695,0.1928504972515232,0.5,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,getQuoteCount,453,17091,17507,3,2.0,0.0,2,4,3.6666666666666665,2,1,11,8,9,4,8,8.0,17,0.125,1.0791812460476249,0.059954513669312495,0.1348976557559531,0.3333333333333333,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isKeyword,454,17091,17507,3,1.5,0.0,2,3,2.6666666666666665,2,1,8,10,10,8,8,5.0,20,0.2,1.2041199826559248,0.06689555459199582,0.24082399653118497,0.3333333333333333,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isOperator,455,17091,17507,1,0.0,0.0,0,0,4.0,0,1,4,1,1,1,1,0.5,2,2.0,0.3010299956639812,0.016723888647998956,0.6020599913279624,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,isPrimitiveType,456,17091,17507,1,0.0,0.0,0,0,4.0,0,1,4,1,1,1,1,0.5,2,2.0,0.3010299956639812,0.016723888647998956,0.6020599913279624,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,cleanEntries,457,17091,17507,6,2.0,0.0,3,6,2.5,3,1,15,8,12,8,8,4.0,20,0.25,1.2041199826559248,0.06689555459199582,0.3010299956639812,0.16666666666666666,1,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,reconstructOperators,458,17091,17507,37,1.5,0.19444444444444445,33,24,3.6486486486486487,16,8,135,160,163,38,26,54.736842105263165,323,0.018269230769230767,1.8061799739838869,0.10034333188799371,0.03299751875547485,0.21621621621621623,1,3,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\StringTools.java,195,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringTools,getBracketPair,459,17091,17507,35,3.8,0.0,10,38,1.3428571428571427,10,1,47,82,96,17,19,45.82352941176471,178,0.021822849807445442,1.5563025007672873,0.08646125004262707,0.033962955729196255,0.02857142857142857,2,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\VarFinder.java,208,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder,setOriginalTokens,704,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\VarFinder.java,208,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder,setOriginalTokens,1280,0,0,1,0.0,0.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\parameter\FunctionCallToken.java,174,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.FunctionCallToken,FunctionCallToken,176,12324,12343,1,0.0,0.0,0,0,3.0,0,1,3,1,2,1,2,1.0,3,1.0,0.47712125471966244,0.02650673637331458,0.47712125471966244,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\parameter\FunctionCallToken.java,174,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.FunctionCallToken,toString,177,12324,12343,1,0.0,0.0,0,0,4.0,0,1,4,1,2,1,2,1.0,3,1.0,0.47712125471966244,0.02650673637331458,0.47712125471966244,1.0,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\parameter\FunctionCallToken.java,174,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.FunctionCallToken,isFunctionCall,178,12324,12343,1,0.0,0.0,0,0,4.0,0,1,4,1,1,1,1,0.5,2,2.0,0.3010299956639812,0.016723888647998956,0.6020599913279624,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\parameter\FunctionCallToken.java,174,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.FunctionCallToken,FunctionCallToken,433,16876,16895,1,0.0,0.0,0,0,3.0,0,1,3,1,2,1,2,1.0,3,1.0,0.47712125471966244,0.02650673637331458,0.47712125471966244,1.0,1,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\parameter\FunctionCallToken.java,174,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.FunctionCallToken,toString,434,16876,16895,1,0.0,0.0,0,0,4.0,0,1,4,1,2,1,2,1.0,3,1.0,0.47712125471966244,0.02650673637331458,0.47712125471966244,1.0,0,1,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\parameter\FunctionCallToken.java,174,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.VarFinder.CppFunc.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.FunctionCallToken,isFunctionCall,435,16876,16895,1,0.0,0.0,0,0,4.0,0,1,4,1,1,1,1,0.5,2,2.0,0.3010299956639812,0.016723888647998956,0.6020599913279624,1.0,0,0,false
F:\Ohjelmointi\Prest\cppParserProj\src\cppParser\utils\parameter\StringToken.java,181,.ParsedObjectManager.FunctionCall.FunctionFinder.LLOCCounter.StringToken,StringToken,183,12359,12377,1,0.0,0.0,0,0,3.0,0,1,3,1,1,1,1,0.5,2,2.0,0.3010299956639812,0.016723888647998956,0.6020599913279624,1.0,1,0,false
